Date,TSLA,CVX,JNJ,AAPL,JPM,AVGO,HD,PG,CRM,PM,PFE,AMZN,NKE,BLK,V
2024-01-02,185.40341186523438,149.92999267578125,1085.3800048828125,795.3643188476562,256.1300048828125,147.86651611328125,343.02838134765625,158.76455688476562,171.02540588378906,106.1706771850586,29.289243698120117,147.80653381347656,95.55999755859375,248.4199981689453,258.38818359375
2024-01-03,184.01519775390625,148.47000122070312,1058.5799560546875,779.31396484375,251.83999633789062,150.68576049804688,336.2489318847656,159.75701904296875,170.27999877929688,103.66960906982422,29.289243698120117,146.91217041015625,95.41999816894531,238.4499969482422,257.4998474121094
2024-01-04,181.6781768798828,144.57000732421875,1049.010009765625,781.1028442382812,251.24000549316406,149.03378295898438,336.57696533203125,159.41958618164062,171.41000366210938,101.93580627441406,28.658733367919922,147.7170867919922,95.66000366210938,237.92999267578125,259.1268005371094
2024-01-05,180.9490966796875,145.24000549316406,1049.280029296875,778.0020751953125,251.1199951171875,148.77658081054688,340.901123046875,159.9158172607422,172.27000427246094,101.71659088134766,29.033098220825195,146.49481201171875,95.30000305175781,237.49000549316406,259.2066650390625
2024-01-08,185.32351684570312,149.10000610351562,1074.8499755859375,792.2734985351562,260.8699951171875,147.8863067626953,345.8614501953125,160.3127899169922,172.02000427246094,103.25110626220703,29.141468048095703,147.75685119628906,96.29000091552734,240.4499969482422,262.0513610839844
2024-01-09,184.904052734375,151.3699951171875,1082.489990234375,789.6199951171875,261.3399963378906,144.1273193359375,344.1318054199219,160.41204833984375,170.66000366210938,102.37423706054688,28.964136123657227,148.36302185058594,95.58999633789062,234.9600067138672,262.8398742675781
2024-01-10,185.9527130126953,153.72999572753906,1080.5699462890625,787.4732666015625,264.1300048828125,142.9402618408203,354.6787109375,160.65023803710938,171.02000427246094,103.40056610107422,28.56021499633789,148.99900817871094,94.47000122070312,233.94000244140625,264.0675964355469
2024-01-11,185.35348510742188,155.17999267578125,1099.97998046875,787.7217407226562,271.3800048828125,143.71185302734375,354.4103088378906,159.93565368652344,170.3000030517578,105.52298736572266,27.978961944580078,149.56541442871094,95.1500015258789,227.22000122070312,263.53857421875
2024-01-12,185.6830596923828,154.6199951171875,1107.6800537109375,794.6685791015625,271.92999267578125,145.6803741455078,353.5951843261719,161.16632080078125,169.0500030517578,104.68597412109375,28.27451515197754,149.6548614501953,95.2699966430664,218.88999938964844,263.6783447265625
2024-01-16,183.39598083496094,153.16000366210938,1114.9599609375,786.4993286132812,269.19000244140625,142.13900756835938,356.29901123046875,159.31040954589844,167.99000549316406,101.35787200927734,27.900148391723633,148.8499298095703,94.51000213623047,219.91000366210938,264.7463073730469
2024-01-17,182.4471893310547,151.7100067138672,1103.6700439453125,782.5736694335938,271.44000244140625,141.57516479492188,353.58526611328125,159.22108459472656,167.08999633789062,100.46107482910156,27.732667922973633,148.99900817871094,93.70999908447266,215.5500030517578,266.1337585449219
2024-01-18,188.38961791992188,153.5,1143.9100341796875,790.3554077148438,274.4599914550781,140.28919982910156,355.77215576171875,159.99520874023438,167.4199981689453,100.58065032958984,27.67355728149414,148.13999938964844,93.19000244140625,211.8800048828125,267.6409606933594
2024-01-19,191.3158721923828,155.33999633789062,1211.199951171875,800.4725952148438,280.8800048828125,140.7046661376953,360.25537109375,160.46165466308594,170.30999755859375,101.41765594482422,27.860742568969727,147.57000732421875,92.31999969482422,212.19000244140625,270.3957824707031
2024-01-22,193.6428985595703,154.77999877929688,1220.5,789.123046875,280.29998779296875,140.95196533203125,354.5693664550781,161.24571228027344,170.11000061035156,100.20199584960938,27.890295028686523,147.86000061035156,92.43000030517578,208.8000030517578,270.69525146484375
2024-01-23,194.93125915527344,156.02000427246094,1226.31005859375,787.6720581054688,276.7699890136719,140.5562744140625,348.6944885253906,158.6057586669922,168.99000549316406,101.5372314453125,28.00851821899414,153.97999572753906,91.80000305175781,209.13999938964844,270.755126953125
2024-01-24,194.2521209716797,156.8699951171875,1253.8699951171875,780.904052734375,276.8800048828125,143.35572814941406,345.2053527832031,157.76217651367188,170.5,100.40129089355469,27.90999984741211,152.1199951171875,90.87999725341797,207.8300018310547,271.1444091796875
2024-01-25,193.92254638671875,157.75,1230.0,785.5850219726562,279.0299987792969,146.96633911132812,348.88336181640625,158.35763549804688,172.94000244140625,100.41124725341797,27.469999313354492,155.6199951171875,91.20999908447266,182.6300048828125,272.10260009765625
2024-01-26,192.17477416992188,159.1199951171875,1204.8800048828125,782.4444580078125,279.94000244140625,147.53018188476562,353.1876220703125,158.298095703125,172.27999877929688,102.38420104980469,27.469999313354492,156.13999938964844,90.8499984741211,183.25,267.4413146972656
2024-01-29,191.48565673828125,161.25999450683594,1217.77001953125,783.8358764648438,287.8599853515625,147.47084045410156,353.58526611328125,158.15914916992188,172.72999572753906,103.51017761230469,27.479999542236328,156.16000366210938,91.69999694824219,190.92999267578125,273.1506652832031
2024-01-30,187.80035400390625,159.0,1208.1600341796875,776.9088134765625,287.7300109863281,148.49960327148438,354.9769287109375,157.57359313964844,176.27000427246094,103.80911254882812,27.020000457763672,157.49000549316406,91.76000213623047,191.58999633789062,276.6341552734375
2024-01-31,184.1649932861328,155.1999969482422,1180.0,769.5346069335938,281.0899963378906,145.83863830566406,350.8615417480469,157.70260620117188,174.36000061035156,101.16854858398438,27.079999923706055,157.13999938964844,90.8499984741211,187.2899932861328,272.75140380859375
2024-02-01,186.6218719482422,159.27999877929688,1200.010009765625,780.089111328125,283.79998779296875,146.29367065429688,357.92926025390625,157.16668701171875,173.72999572753906,101.3977279663086,27.290000915527344,159.17999267578125,93.29000091552734,188.86000061035156,276.5343322753906
2024-02-02,185.6131591796875,171.80999755859375,1224.3399658203125,783.1401977539062,285.6600036621094,150.5967254638672,355.1061706542969,155.42987060546875,174.72999572753906,100.3514633178711,26.93000030517578,158.08999633789062,92.98999786376953,187.91000366210938,276.6640930175781
2024-02-05,187.44081115722656,170.30999755859375,1243.0999755859375,778.3399658203125,288.1099853515625,150.68576049804688,353.0285949707031,154.6259765625,174.5,99.32513427734375,26.56999969482422,158.2100067138672,91.62999725341797,181.05999755859375,275.06707763671875
2024-02-06,189.0587615966797,169.14999389648438,1222.6500244140625,783.1203002929688,285.8299865722656,150.70553588867188,354.1319885253906,156.8689422607422,175.10000610351562,102.24470520019531,27.5,158.9600067138672,91.66000366210938,185.10000610351562,276.2449035644531
2024-02-07,189.1686248779297,170.52999877929688,1257.06005859375,789.7988891601562,288.8399963378906,150.4879150390625,360.53369140625,156.78955078125,175.42999267578125,103.42050170898438,27.559999465942383,159.1199951171875,91.44000244140625,187.5800018310547,278.8699951171875
2024-02-08,188.08001708984375,169.83999633789062,1274.760009765625,788.30810546875,291.95001220703125,152.39707946777344,361.55755615234375,155.22145080566406,174.8000030517578,103.40056610107422,27.56999969482422,158.63999938964844,89.01000213623047,189.55999755859375,275.7799987792969
2024-02-09,188.85000610351562,174.4499969482422,1283.43994140625,792.2933959960938,291.29998779296875,149.40966796875,360.9909362792969,155.5787353515625,175.00999450683594,104.12797546386719,27.559999465942383,157.4199981689453,89.12000274658203,193.57000732421875,276.42999267578125
2024-02-12,187.14999389648438,172.33999633789062,1265.0,796.8153076171875,287.32000732421875,150.43844604492188,363.27728271484375,156.66053771972656,175.7899932861328,106.79843139648438,27.65999984741211,157.11000061035156,90.0,188.1300048828125,275.07000732421875
2024-02-13,185.0399932861328,168.63999938964844,1251.6500244140625,773.2714233398438,281.1499938964844,148.97442626953125,355.4640197753906,155.29092407226562,174.25999450683594,104.62619018554688,26.969999313354492,156.27000427246094,89.19000244140625,184.02000427246094,275.80999755859375
2024-02-14,184.14999389648438,170.97999572753906,1262.219970703125,780.5562133789062,289.1499938964844,149.37998962402344,356.1002197265625,154.56643676757812,176.02999877929688,105.95146179199219,27.110000610351562,155.6300048828125,89.22000122070312,188.7100067138672,277.55999755859375
2024-02-15,183.86000061035156,169.8000030517578,1265.0699462890625,793.128173828125,291.94000244140625,154.4600067138672,358.9332580566406,156.72999572753906,179.8699951171875,105.67245483398438,27.510000228881836,157.00999450683594,88.9800033569336,200.4499969482422,280.9800109863281
2024-02-16,182.30999755859375,169.50999450683594,1245.47998046875,789.1031494140625,289.7200012207031,154.6300048828125,360.1957092285156,156.5500030517578,179.02999877929688,103.1415023803711,27.6200008392334,157.50999450683594,89.6500015258789,199.9499969482422,278.55999755859375
2024-02-20,181.55999755859375,167.0800018310547,1226.550048828125,793.1878051757812,286.3900146484375,154.0,360.4143981933594,157.86000061035156,179.72999572753906,102.9322509765625,27.59000015258789,158.50999450683594,89.63999938964844,193.75999450683594,275.1499938964844
2024-02-21,182.32000732421875,168.58999633789062,1227.449951171875,800.4825439453125,283.54998779296875,155.44000244140625,361.96514892578125,158.67999267578125,180.89999389648438,104.89522552490234,27.670000076293945,160.39999389648438,90.56999969482422,194.77000427246094,276.760009765625
2024-02-22,184.3699951171875,174.5800018310547,1304.9000244140625,808.4232788085938,293.6499938964844,155.42999267578125,369.13226318359375,160.4499969482422,183.07000732421875,104.7059097290039,27.549999237060547,160.55999755859375,91.19000244140625,197.41000366210938,283.75
2024-02-23,182.52000427246094,174.99000549316406,1296.3699951171875,808.5723876953125,292.79998779296875,154.66000366210938,369.7485656738281,161.83999633789062,183.99000549316406,105.25394439697266,27.760000228881836,161.02999877929688,91.55999755859375,191.97000122070312,283.6000061035156
2024-02-26,181.16000366210938,174.72999572753906,1309.1300048828125,801.0590209960938,300.3900146484375,154.4499969482422,369.3907165527344,160.7899932861328,183.36000061035156,104.16783142089844,27.18000030517578,160.22000122070312,90.41999816894531,199.39999389648438,284.1499938964844
2024-02-27,182.6300048828125,173.5399932861328,1296.22998046875,795.6028442382812,299.5,152.16000366210938,373.3271789550781,160.97999572753906,183.4499969482422,104.7756576538086,26.889999389648438,159.3000030517578,90.18000030517578,199.72999572753906,283.1700134277344
2024-02-28,181.4199981689453,173.16000366210938,1289.4200439453125,804.6665649414062,299.7699890136719,152.33999633789062,375.3649597167969,161.5500030517578,184.3800048828125,103.97850799560547,27.040000915527344,160.0500030517578,90.41999816894531,202.0399932861328,285.6300048828125
